,customer_id,gender,past_3_years_bike_related_purchases,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,state,property_valuation,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,tran_counts,age,profit,age_group
7035,1287,Male,72.0,Financial Services,Mass Customer,N,Yes,20.0,QLD,4.0,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,7,62.0,450.77,Senior Adults
7036,1287,Male,72.0,Financial Services,Mass Customer,N,Yes,20.0,QLD,4.0,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,7,62.0,690.49,Senior Adults
7037,1288,Female,51.0,Financial Services,Affluent Customer,N,Yes,18.0,QLD,7.0,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,4,43.0,451.6500000000001,Adults
7038,1288,Female,51.0,Financial Services,Affluent Customer,N,Yes,18.0,QLD,7.0,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,4,43.0,737.5699999999999,Adults
7039,1288,Female,51.0,Financial Services,Affluent Customer,N,Yes,18.0,QLD,7.0,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,4,43.0,152.54999999999995,Adults
7040,1288,Female,51.0,Financial Services,Affluent Customer,N,Yes,18.0,QLD,7.0,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,4,43.0,182.81000000000017,Adults
7041,1289,Male,35.0,Manufacturing,Mass Customer,N,Yes,8.0,QLD,1.0,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,6,50.0,456.44999999999993,Adults
7042,1289,Male,35.0,Manufacturing,Mass Customer,N,Yes,8.0,QLD,1.0,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,6,50.0,72.59999999999997,Adults
7043,1289,Male,35.0,Manufacturing,Mass Customer,N,Yes,8.0,QLD,1.0,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,6,50.0,693.76,Adults
7044,1289,Male,35.0,Manufacturing,Mass Customer,N,Yes,8.0,QLD,1.0,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,6,50.0,1069.5500000000002,Adults
7045,1289,Male,35.0,Manufacturing,Mass Customer,N,Yes,8.0,QLD,1.0,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,6,50.0,17.869999999999997,Adults
7046,1289,Male,35.0,Manufacturing,Mass Customer,N,Yes,8.0,QLD,1.0,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,6,50.0,1630.25,Adults
7047,1290,Male,49.0,Financial Services,High Net Worth,N,Yes,6.0,QLD,5.0,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,9,56.0,41.129999999999995,Adults
7048,1290,Male,49.0,Financial Services,High Net Worth,N,Yes,6.0,QLD,5.0,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,9,56.0,1305.25,Adults
7049,1290,Male,49.0,Financial Services,High Net Worth,N,Yes,6.0,QLD,5.0,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,9,56.0,872.8900000000001,Adults
7050,1290,Male,49.0,Financial Services,High Net Worth,N,Yes,6.0,QLD,5.0,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,9,56.0,1230.27,Adults
7051,1290,Male,49.0,Financial Services,High Net Worth,N,Yes,6.0,QLD,5.0,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,9,56.0,1660.88,Adults
7052,1290,Male,49.0,Financial Services,High Net Worth,N,Yes,6.0,QLD,5.0,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,9,56.0,1383.6100000000001,Adults
7053,1290,Male,49.0,Financial Services,High Net Worth,N,Yes,6.0,QLD,5.0,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,9,56.0,771.12,Adults
7054,1290,Male,49.0,Financial Services,High Net Worth,N,Yes,6.0,QLD,5.0,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,9,56.0,217.51,Adults
7055,1290,Male,49.0,Financial Services,High Net Worth,N,Yes,6.0,QLD,5.0,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,9,56.0,133.38,Adults
7056,1291,Male,0.0,Health,Mass Customer,N,No,12.0,QLD,2.0,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,7,43.0,872.8900000000001,Adults
7057,1291,Male,0.0,Health,Mass Customer,N,No,12.0,QLD,2.0,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,7,43.0,751.02,Adults
7058,1291,Male,0.0,Health,Mass Customer,N,No,12.0,QLD,2.0,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,7,43.0,751.02,Adults
7059,1291,Male,0.0,Health,Mass Customer,N,No,12.0,QLD,2.0,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,7,43.0,1408.91,Adults
7060,1291,Male,0.0,Health,Mass Customer,N,No,12.0,QLD,2.0,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,7,43.0,72.59999999999997,Adults
7061,1291,Male,0.0,Health,Mass Customer,N,No,12.0,QLD,2.0,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,7,43.0,75.48000000000002,Adults
7062,1291,Male,0.0,Health,Mass Customer,N,No,12.0,QLD,2.0,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,7,43.0,1215.34,Adults
7063,1292,Female,56.0,Manufacturing,Affluent Customer,N,No,20.0,QLD,3.0,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,5,62.0,133.38,Senior Adults
7064,1292,Female,56.0,Manufacturing,Affluent Customer,N,No,20.0,QLD,3.0,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,5,62.0,1295.43,Senior Adults
7065,1292,Female,56.0,Manufacturing,Affluent Customer,N,No,20.0,QLD,3.0,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,5,62.0,1279.3999999999999,Senior Adults
7066,1292,Female,56.0,Manufacturing,Affluent Customer,N,No,20.0,QLD,3.0,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,5,62.0,448.67999999999995,Senior Adults
7067,1292,Female,56.0,Manufacturing,Affluent Customer,N,No,20.0,QLD,3.0,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,5,62.0,450.77,Senior Adults
7068,1293,Male,89.0,IT,Mass Customer,N,No,8.0,QLD,6.0,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,5,42.0,1630.25,Adults
7069,1293,Male,89.0,IT,Mass Customer,N,No,8.0,QLD,6.0,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,5,42.0,830.2399999999999,Adults
7070,1293,Male,89.0,IT,Mass Customer,N,No,8.0,QLD,6.0,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,5,42.0,1279.3999999999999,Adults
7071,1293,Male,89.0,IT,Mass Customer,N,No,8.0,QLD,6.0,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,5,42.0,817.36,Adults
7072,1293,Male,89.0,IT,Mass Customer,N,No,8.0,QLD,6.0,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,5,42.0,179.44,Adults
7073,1294,Female,31.0,Manufacturing,Mass Customer,N,Yes,15.0,QLD,7.0,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,3,48.0,17.869999999999997,Adults
7074,1294,Female,31.0,Manufacturing,Mass Customer,N,Yes,15.0,QLD,7.0,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,3,48.0,64.50999999999999,Adults
7075,1294,Female,31.0,Manufacturing,Mass Customer,N,Yes,15.0,QLD,7.0,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,3,48.0,834.9399999999999,Adults
7076,1295,Male,66.0,Argiculture,Mass Customer,N,Yes,5.0,QLD,7.0,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,6,26.0,133.38,Young Adults
7077,1295,Male,66.0,Argiculture,Mass Customer,N,Yes,5.0,QLD,7.0,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,6,26.0,459.46000000000015,Young Adults
7078,1295,Male,66.0,Argiculture,Mass Customer,N,Yes,5.0,QLD,7.0,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,6,26.0,450.77,Young Adults
7079,1295,Male,66.0,Argiculture,Mass Customer,N,Yes,5.0,QLD,7.0,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,6,26.0,57.72999999999999,Young Adults
7080,1295,Male,66.0,Argiculture,Mass Customer,N,Yes,5.0,QLD,7.0,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,6,26.0,198.29000000000002,Young Adults
7081,1295,Male,66.0,Argiculture,Mass Customer,N,Yes,5.0,QLD,7.0,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,6,26.0,583.2700000000001,Young Adults
7082,1296,Female,61.0,Financial Services,Affluent Customer,N,Yes,9.0,QLD,6.0,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,4,34.0,1103.43,Young Adults
7083,1296,Female,61.0,Financial Services,Affluent Customer,N,Yes,9.0,QLD,6.0,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,4,34.0,812.44,Young Adults
7084,1296,Female,61.0,Financial Services,Affluent Customer,N,Yes,9.0,QLD,6.0,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,4,34.0,75.13999999999999,Young Adults
7085,1296,Female,61.0,Financial Services,Affluent Customer,N,Yes,9.0,QLD,6.0,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,4,34.0,802.26,Young Adults
7086,1297,Male,91.0,Health,Mass Customer,N,No,3.0,QLD,7.0,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,6,42.0,445.2099999999999,Adults
7087,1297,Male,91.0,Health,Mass Customer,N,No,3.0,QLD,7.0,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,6,42.0,139.2299999999999,Adults
7088,1297,Male,91.0,Health,Mass Customer,N,No,3.0,QLD,7.0,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,6,42.0,459.46000000000015,Adults
7089,1297,Male,91.0,Health,Mass Customer,N,No,3.0,QLD,7.0,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,6,42.0,1103.43,Adults
7090,1297,Male,91.0,Health,Mass Customer,N,No,3.0,QLD,7.0,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,6,42.0,143.82,Adults
7091,1297,Male,91.0,Health,Mass Customer,N,No,3.0,QLD,7.0,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,6,42.0,133.38,Adults
7092,1298,Male,35.0,Health,Mass Customer,N,No,16.0,QLD,5.0,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,5,49.0,187.38999999999987,Adults
7093,1298,Male,35.0,Health,Mass Customer,N,No,16.0,QLD,5.0,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,5,49.0,450.77,Adults
7094,1298,Male,35.0,Health,Mass Customer,N,No,16.0,QLD,5.0,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,5,49.0,1103.43,Adults
7095,1298,Male,35.0,Health,Mass Customer,N,No,16.0,QLD,5.0,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,5,49.0,1544.6100000000001,Adults
7096,1298,Male,35.0,Health,Mass Customer,N,No,16.0,QLD,5.0,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,5,49.0,827.1599999999999,Adults
7097,1299,Female,72.0,Manufacturing,Affluent Customer,N,No,12.0,QLD,8.0,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,7,46.0,583.2700000000001,Adults
7098,1299,Female,72.0,Manufacturing,Affluent Customer,N,No,12.0,QLD,8.0,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,7,46.0,445.2099999999999,Adults
7099,1299,Female,72.0,Manufacturing,Affluent Customer,N,No,12.0,QLD,8.0,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,7,46.0,431.33000000000004,Adults
7100,1299,Female,72.0,Manufacturing,Affluent Customer,N,No,12.0,QLD,8.0,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,7,46.0,1702.5499999999997,Adults
7101,1299,Female,72.0,Manufacturing,Affluent Customer,N,No,12.0,QLD,8.0,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,7,46.0,957.02,Adults
7102,1299,Female,72.0,Manufacturing,Affluent Customer,N,No,12.0,QLD,8.0,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,7,46.0,1702.5499999999997,Adults
7103,1299,Female,72.0,Manufacturing,Affluent Customer,N,No,12.0,QLD,8.0,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,7,46.0,135.84999999999997,Adults
7104,1300,Female,0.0,Financial Services,Affluent Customer,N,Yes,9.0,QLD,9.0,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,6,32.0,437.46,Young Adults
7105,1300,Female,0.0,Financial Services,Affluent Customer,N,Yes,9.0,QLD,9.0,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,6,32.0,1028.76,Young Adults
7106,1300,Female,0.0,Financial Services,Affluent Customer,N,Yes,9.0,QLD,9.0,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,6,32.0,693.76,Young Adults
7107,1300,Female,0.0,Financial Services,Affluent Customer,N,Yes,9.0,QLD,9.0,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,6,32.0,1230.27,Young Adults
7108,1300,Female,0.0,Financial Services,Affluent Customer,N,Yes,9.0,QLD,9.0,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,6,32.0,1702.5499999999997,Young Adults
7109,1300,Female,0.0,Financial Services,Affluent Customer,N,Yes,9.0,QLD,9.0,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,6,32.0,1055.82,Young Adults
7110,1301,Female,17.0,Health,Mass Customer,N,No,9.0,QLD,7.0,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,8,31.0,4.8,Young Adults
7111,1301,Female,17.0,Health,Mass Customer,N,No,9.0,QLD,7.0,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,8,31.0,167.20999999999998,Young Adults
7112,1301,Female,17.0,Health,Mass Customer,N,No,9.0,QLD,7.0,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,8,31.0,90.09999999999997,Young Adults
7113,1301,Female,17.0,Health,Mass Customer,N,No,9.0,QLD,7.0,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,8,31.0,110.80999999999995,Young Adults
7114,1301,Female,17.0,Health,Mass Customer,N,No,9.0,QLD,7.0,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,8,31.0,502.47,Young Adults
7115,1301,Female,17.0,Health,Mass Customer,N,No,9.0,QLD,7.0,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,8,31.0,75.75,Young Adults
7116,1301,Female,17.0,Health,Mass Customer,N,No,9.0,QLD,7.0,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,8,31.0,456.44999999999993,Young Adults
7117,1301,Female,17.0,Health,Mass Customer,N,No,9.0,QLD,7.0,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,8,31.0,771.12,Young Adults
7118,1302,Female,29.0,Financial Services,Affluent Customer,N,Yes,2.0,QLD,7.0,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,13,25.0,152.54999999999995,Young Adults
7119,1302,Female,29.0,Financial Services,Affluent Customer,N,Yes,2.0,QLD,7.0,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,13,25.0,1295.43,Young Adults
7120,1302,Female,29.0,Financial Services,Affluent Customer,N,Yes,2.0,QLD,7.0,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,13,25.0,812.44,Young Adults
7121,1302,Female,29.0,Financial Services,Affluent Customer,N,Yes,2.0,QLD,7.0,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,13,25.0,129.01,Young Adults
7122,1302,Female,29.0,Financial Services,Affluent Customer,N,Yes,2.0,QLD,7.0,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,13,25.0,182.81000000000017,Young Adults
7123,1302,Female,29.0,Financial Services,Affluent Customer,N,Yes,2.0,QLD,7.0,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,13,25.0,64.50999999999999,Young Adults
7124,1302,Female,29.0,Financial Services,Affluent Customer,N,Yes,2.0,QLD,7.0,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,13,25.0,14.229999999999997,Young Adults
7125,1302,Female,29.0,Financial Services,Affluent Customer,N,Yes,2.0,QLD,7.0,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,13,25.0,409.8600000000001,Young Adults
7126,1302,Female,29.0,Financial Services,Affluent Customer,N,Yes,2.0,QLD,7.0,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,13,25.0,217.51,Young Adults
7127,1302,Female,29.0,Financial Services,Affluent Customer,N,Yes,2.0,QLD,7.0,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,13,25.0,445.2099999999999,Young Adults
7128,1302,Female,29.0,Financial Services,Affluent Customer,N,Yes,2.0,QLD,7.0,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,13,25.0,128.45999999999992,Young Adults
7129,1302,Female,29.0,Financial Services,Affluent Customer,N,Yes,2.0,QLD,7.0,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,13,25.0,189.27999999999997,Young Adults
7130,1302,Female,29.0,Financial Services,Affluent Customer,N,Yes,2.0,QLD,7.0,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,13,25.0,1295.43,Young Adults
7131,1303,Male,64.0,Argiculture,Mass Customer,N,No,15.0,QLD,1.0,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,6,51.0,693.76,Adults
7132,1303,Male,64.0,Argiculture,Mass Customer,N,No,15.0,QLD,1.0,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,6,51.0,1055.82,Adults
7133,1303,Male,64.0,Argiculture,Mass Customer,N,No,15.0,QLD,1.0,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,6,51.0,75.13999999999999,Adults
7134,1303,Male,64.0,Argiculture,Mass Customer,N,No,15.0,QLD,1.0,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,6,51.0,1592.19,Adults
7135,1303,Male,64.0,Argiculture,Mass Customer,N,No,15.0,QLD,1.0,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,6,51.0,737.1700000000001,Adults
7136,1303,Male,64.0,Argiculture,Mass Customer,N,No,15.0,QLD,1.0,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,6,51.0,198.29000000000002,Adults
7137,1304,Male,23.0,Manufacturing,High Net Worth,N,No,11.0,QLD,7.0,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,6,45.0,64.92999999999995,Adults
7138,1304,Male,23.0,Manufacturing,High Net Worth,N,No,11.0,QLD,7.0,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,6,45.0,17.869999999999997,Adults
7139,1304,Male,23.0,Manufacturing,High Net Worth,N,No,11.0,QLD,7.0,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,6,45.0,1103.43,Adults
7140,1304,Male,23.0,Manufacturing,High Net Worth,N,No,11.0,QLD,7.0,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,6,45.0,903.11,Adults
7141,1304,Male,23.0,Manufacturing,High Net Worth,N,No,11.0,QLD,7.0,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,6,45.0,167.20999999999998,Adults
7142,1304,Male,23.0,Manufacturing,High Net Worth,N,No,11.0,QLD,7.0,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,6,45.0,64.50999999999999,Adults
7143,1305,Male,97.0,Financial Services,High Net Worth,N,Yes,6.0,QLD,4.0,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,5,53.0,690.49,Adults
7144,1305,Male,97.0,Financial Services,High Net Worth,N,Yes,6.0,QLD,4.0,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,5,53.0,502.47,Adults
7145,1305,Male,97.0,Financial Services,High Net Worth,N,Yes,6.0,QLD,4.0,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,5,53.0,1103.43,Adults
7146,1305,Male,97.0,Financial Services,High Net Worth,N,Yes,6.0,QLD,4.0,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,5,53.0,91.15,Adults
7147,1305,Male,97.0,Financial Services,High Net Worth,N,Yes,6.0,QLD,4.0,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,5,53.0,437.46,Adults
7148,1306,Male,13.0,Health,Affluent Customer,N,Yes,13.0,QLD,7.0,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,5,67.0,1069.5500000000002,Senior Adults
7149,1306,Male,13.0,Health,Affluent Customer,N,Yes,13.0,QLD,7.0,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,5,67.0,547.28,Senior Adults
7150,1306,Male,13.0,Health,Affluent Customer,N,Yes,13.0,QLD,7.0,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,5,67.0,830.2399999999999,Senior Adults
7151,1306,Male,13.0,Health,Affluent Customer,N,Yes,13.0,QLD,7.0,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,5,67.0,1612.25,Senior Adults
7152,1306,Male,13.0,Health,Affluent Customer,N,Yes,13.0,QLD,7.0,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,5,67.0,17.869999999999997,Senior Adults
7153,1307,Female,73.0,Health,High Net Worth,N,Yes,10.0,QLD,6.0,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,9,53.0,64.92999999999995,Adults
7154,1307,Female,73.0,Health,High Net Worth,N,Yes,10.0,QLD,6.0,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,9,53.0,15.080000000000005,Adults
7155,1307,Female,73.0,Health,High Net Worth,N,Yes,10.0,QLD,6.0,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,9,53.0,1055.82,Adults
7156,1307,Female,73.0,Health,High Net Worth,N,Yes,10.0,QLD,6.0,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,9,53.0,209.84000000000003,Adults
7157,1307,Female,73.0,Health,High Net Worth,N,Yes,10.0,QLD,6.0,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,9,53.0,502.47,Adults
7158,1307,Female,73.0,Health,High Net Worth,N,Yes,10.0,QLD,6.0,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,9,53.0,737.1700000000001,Adults
7159,1307,Female,73.0,Health,High Net Worth,N,Yes,10.0,QLD,6.0,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,9,53.0,827.1599999999999,Adults
7160,1307,Female,73.0,Health,High Net Worth,N,Yes,10.0,QLD,6.0,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,9,53.0,1010.02,Adults
7161,1307,Female,73.0,Health,High Net Worth,N,Yes,10.0,QLD,6.0,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,9,53.0,104.24000000000001,Adults
7162,1308,Male,34.0,Manufacturing,Affluent Customer,N,Yes,18.0,QLD,7.0,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,5,47.0,1702.5499999999997,Adults
7163,1308,Male,34.0,Manufacturing,Affluent Customer,N,Yes,18.0,QLD,7.0,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,5,47.0,1630.25,Adults
7164,1308,Male,34.0,Manufacturing,Affluent Customer,N,Yes,18.0,QLD,7.0,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,5,47.0,187.38999999999987,Adults
7165,1308,Male,34.0,Manufacturing,Affluent Customer,N,Yes,18.0,QLD,7.0,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,5,47.0,547.28,Adults
7166,1308,Male,34.0,Manufacturing,Affluent Customer,N,Yes,18.0,QLD,7.0,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,5,47.0,690.49,Adults
7167,1309,Male,95.0,Manufacturing,Mass Customer,N,No,13.0,QLD,8.0,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,4,46.0,437.46,Adults
7168,1309,Male,95.0,Manufacturing,Mass Customer,N,No,13.0,QLD,8.0,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,4,46.0,129.01,Adults
7169,1309,Male,95.0,Manufacturing,Mass Customer,N,No,13.0,QLD,8.0,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,4,46.0,143.35999999999999,Adults
7170,1309,Male,95.0,Manufacturing,Mass Customer,N,No,13.0,QLD,8.0,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,4,46.0,690.49,Adults
7171,1310,Male,38.0,Manufacturing,High Net Worth,N,Yes,13.0,QLD,9.0,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,5,36.0,1383.6100000000001,Adults
7172,1310,Male,38.0,Manufacturing,High Net Worth,N,Yes,13.0,QLD,9.0,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,5,36.0,459.46000000000015,Adults
7173,1310,Male,38.0,Manufacturing,High Net Worth,N,Yes,13.0,QLD,9.0,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,5,36.0,133.38,Adults
7174,1310,Male,38.0,Manufacturing,High Net Worth,N,Yes,13.0,QLD,9.0,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,5,36.0,133.38,Adults
7175,1310,Male,38.0,Manufacturing,High Net Worth,N,Yes,13.0,QLD,9.0,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,5,36.0,179.44,Adults
7176,1311,Female,89.0,Financial Services,Mass Customer,N,Yes,13.0,QLD,7.0,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,3,38.0,187.38999999999987,Adults
7177,1311,Female,89.0,Financial Services,Mass Customer,N,Yes,13.0,QLD,7.0,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,3,38.0,456.44999999999993,Adults
7178,1311,Female,89.0,Financial Services,Mass Customer,N,Yes,13.0,QLD,7.0,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,3,38.0,1544.6100000000001,Adults
7179,1312,Female,96.0,Health,Affluent Customer,N,No,8.0,QLD,8.0,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,4,29.0,751.02,Young Adults
7180,1312,Female,96.0,Health,Affluent Customer,N,No,8.0,QLD,8.0,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,4,29.0,451.6500000000001,Young Adults
7181,1312,Female,96.0,Health,Affluent Customer,N,No,8.0,QLD,8.0,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,4,29.0,45.96000000000001,Young Adults
7182,1312,Female,96.0,Health,Affluent Customer,N,No,8.0,QLD,8.0,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,4,29.0,43.97,Young Adults
7183,1313,Male,59.0,Property,Mass Customer,N,No,22.0,QLD,4.0,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,7,37.0,693.76,Adults
